"id","idDapil","nama","namaPartai","noUrut","originalFilename","stringJenisKelamin"
5291,67,"ANDI SURIANI, S.Ag., M.A","PARTAI BERKARYA",3,"andi.jpg","Perempuan"
5266,67,"H. MUKARRAMAH, S.Hut","PARTAI BERKARYA",4,"Screenshot_1.jpg","Laki-Laki"
6193,67,"ROSTAN, SH, M.H","PARTAI BERKARYA",5,"Screenshot_1.jpg","Laki-Laki"
6384,67,"WIWI WIDANINGSIH, S.H","PARTAI BERKARYA",6,"Screenshot_1.jpg","Perempuan"
5288,67,"Dra. ANNISA ASMAHAN BARAQBAH","PARTAI BERKARYA",7,"Screenshot_1.jpg","Perempuan"
63736,67,"ZAMBUDI SUSILO, S.T","PARTAI BERKARYA",8,"Screenshot_1.jpg","Laki-Laki"
50135,67,"KH. AUS HIDAYAT NUR","Partai Keadilan Sejahtera",1,"1. AUS HIDAYAT NUR_KALTIM.jpg","Laki-Laki"
61947,67,"HJ. PURWINAHYU, S.Psi, M.M Psikolog","Partai Keadilan Sejahtera",2,"2. PAS FOTO_ Hj. Purwinahyu,S.PSi.JPG","Perempuan"
64608,67,"H. ISRO UMARGHANI, S.IP, M.M","Partai Keadilan Sejahtera",3,"3. PAS FOTO _ H ISRO UMARGHANI,S.IP, MM.jpg","Laki-Laki"
120258,67,"WIWIN RAHMA SURYANTI, M.Pd.","Partai Keadilan Sejahtera",4,"4. Pas Foto _ Wiwin Rahmah Suryanti.jpeg","Perempuan"
64496,67,"dr. H. ABDUL HAKIM, Sp KK","Partai Keadilan Sejahtera",5,"5. -pas foto _ dr. H. ABDUL HAKIM.jpg","Laki-Laki"
61529,67,"Ir. REFRIMEN","Partai Keadilan Sejahtera",6,"6. PAS FOTO _ Ir. Refrimen.jpeg","Laki-Laki"
64653,67,"ENY LISTYAWATI, S.I.P","Partai Keadilan Sejahtera",7,"foto bu eny.jpg","Perempuan"
64906,67,"H. MUHAMMAD SAID, SE","Partai Keadilan Sejahtera",8,"4x6 Muhammad Said OK.jpg","Laki-Laki"
57588,67,"FELIX R RANTEPADANG, ST","Persatuan Indonesia",1,"Foto Felix Rissing Rantepadang.JPG","Laki-Laki"
57152,67,"ERHAMSYAH, S.E.","Persatuan Indonesia",2,"PHOTO_001.jpg","Laki-Laki"
42022,67,"LIA SEPTIANI, S.Si","Persatuan Indonesia",3,"PHOTO.jpg","Perempuan"
57556,67,"WETMEN SINAGA, SE., SH., MH","Persatuan Indonesia",4,"PHOTO_001.jpg","Laki-Laki"
57175,67,"HARIMUDDIN RASYID, SH","Persatuan Indonesia",5,"HARIMUDDIN RASYID 001.jpg","Laki-Laki"
56967,67,"MIFTAHURRAHMAH, S.H.","Persatuan Indonesia",6,"PHOTO_001.jpg","Perempuan"
199058,67,"NORIAH, S.Pd","Persatuan Indonesia",7,"PHOTO_001.jpg","Perempuan"
142969,67,"H. HENDRA HERMANSYAH, SE","Persatuan Indonesia",8,"HENDRA.jpg","Laki-Laki"
258254,6,"WARTINI","PARTAI BERKARYA",1,"wartini.JPG","Perempuan"
301118,6,"Ir. INDRA SYARIF","PARTAI BERKARYA",2,"Capture.JPG","Laki-Laki"
157318,6,"Hj. FRISNI TANTRI","PARTAI BERKARYA",3,"hj frisni tantri.JPG","Perempuan"
138132,6,"ANDI TASWIN, SH, MM","PARTAI BERKARYA",4,"andi taswin.JPG","Laki-Laki"
222273,6,"KHADIJAH, S.PD.I., M.PD.","PARTAI BERKARYA",5,"Capture.JPG","Perempuan"
142542,6,"AHMAD RIANTO, A.Md","PARTAI BERKARYA",6,"ahmad rianto.JPG","Laki-Laki"
108608,6,"ISMAIL NOVENDRA","PARTAI BERKARYA",7,"ismail pic.JPG","Laki-Laki"
261231,68,"H. ACHMAD BUCHARI, SH","Partai Persatuan pembangunan",1,"ACH BUCHARI.jpeg","Laki-Laki"
264776,68,"HAMZA DATUKARAMAT","Partai Persatuan pembangunan",2,"HAMZA DATUKRAMAT.jpg","Laki-Laki"
265683,68,"FERAWATI WINDA WARIDIN","Partai Persatuan pembangunan",3,"FERAWATI.jpeg","Perempuan"
268083,68,"SOFYAN MAKU","Partai Persatuan pembangunan",4,"SOFWAN WAKU.jpeg","Laki-Laki"
261334,68,"AZIZA DJINDAN","Partai Persatuan pembangunan",5,"azizah djindan.jpeg","Perempuan"
247435,68,"HJ A IRMA RAHMAWATI","Partai Persatuan pembangunan",6,"irma rahmawati.jpg","Perempuan"
120604,68,"VIVI TESKRI LIDIA GEORGE, SKM","Partai Solidaritas Indonesia",1,"FOTO1 (1).jpg","Perempuan"
52495,68,"ANDREAS VINSENSIUS MARIA INTAMA, MM","Partai Solidaritas Indonesia",2,"Pas Foto 4x6.jpg","Laki-Laki"
34556,68,"ALLAN ZEFO UMBOH, SS, S.Pd","Partai Solidaritas Indonesia",3,"pas 4x6.jpg","Laki-Laki"
69626,68,"STEPHANIE SACHARISSA KHOSUMA","Partai Solidaritas Indonesia",4,"PasPhoto.JPG","Perempuan"
27535,68,"DENNI JOHNLY KARUNDENG, M. Pd.K","Partai Solidaritas Indonesia",5,"foto.JPG","Laki-Laki"
220471,68,"ANISA PRASOJO","Partai Solidaritas Indonesia",6,"poto.JPG","Perempuan"
207058,68,"DEDDY SETIAWAN R.DOLOT","PARTAI AMANAT NASIONAL",1,"dedol.JPG","Laki-Laki"
127429,68,"BARA KRISHNA HASIBUAN","PARTAI AMANAT NASIONAL",2,"BARA HASIBUAN.jpeg","Laki-Laki"
250689,68,"NAJMAH ARSYAD","PARTAI AMANAT NASIONAL",3,"IBU NAZMA.jpeg","Perempuan"
228723,68,"dr. MAKMUN DJAAFARA","PARTAI AMANAT NASIONAL",4,"PAS FOTO LATAR BIRU.jpg","Laki-Laki"
299713,68,"IKHWANUL AULIA","PARTAI AMANAT NASIONAL",5,"IKHWAN.jpg","Laki-Laki"
244148,68,"AMALIA RAMADHAN S. LANDJAR","PARTAI AMANAT NASIONAL",6,"amalia ramandhan s. landjar.jpg","Perempuan"
258099,68,"BENNY RHAMDANI","Partai Hati Nurani Rakyat",1,"BENNY RHAMDANI.PNG","Laki-Laki"
302740,68,"Dr. RIO DISRAELI SUMUAL, M.Sc","Partai Hati Nurani Rakyat",2,"13_2.PNG","Laki-Laki"
260013,68,"FIBIOLLA IRIANNI OHEI","Partai Hati Nurani Rakyat",3,"FABIOLLA IRIANNI OHEI.PNG","Perempuan"
146997,68,"IVONE VANNY MONANGIN","Partai Hati Nurani Rakyat",4,"IVONE VANNY MONANGIN.PNG","Perempuan"
57755,68,"ARIPIN BOLOTA, S.pd","Partai Hati Nurani Rakyat",5,"ARIPIN BOLOTA.PNG","Laki-Laki"
151634,68,"EE. MANGINDAAN, S.IP","PARTAI DEMOKRAT",1,"EE.Mangindaan, S.IP.jpeg","Laki-Laki"
152510,68,"JAMES KARINDA, SH., MH","PARTAI DEMOKRAT",2,"James Karinda, SH., MH.jpeg","Laki-Laki"
256351,68,"VIVI LYDIA SUMAJOW","PARTAI DEMOKRAT",3,"Vivi Lydia Sumajow.jpeg","Perempuan"
298877,68,"ALFRISCO SIHOMBING, SH","PARTAI DEMOKRAT",4,"foto.jpg","Laki-Laki"
204957,68,"DESI ALBERT MAMAHIT","PARTAI DEMOKRAT",5,"DESI ALBERT MAMAHIT.jpg","Laki-Laki"
260234,68,"AMANDA OTTAY","PARTAI DEMOKRAT",6,"AMANDA OTTAY.png","Perempuan"
159448,68,"YUSOF FERDINAND WANGANIA","Partai Bulan Bintang",1,"YUSUF.jpg","Laki-Laki"
243646,68,"STANTIN TRUISTIN","Partai Bulan Bintang",2,"STANTIN.jpg","Perempuan"
304873,68,"RUSMAN","Partai Bulan Bintang",3,,"Laki-Laki"
140974,68,"DWIGHT GEORGE NAYOAN, S.H","Partai Kebangkitan Bangsa",1,"DWIGHT GEORGE.PNG","Laki-Laki"
70137,68,"ULIL ALBAB","Partai Kebangkitan Bangsa",2,"ULIL ALBAB.PNG","Laki-Laki"
95227,68,"ANDRIANI WIDYA ASTUTY W","Partai Kebangkitan Bangsa",3,"ANDRIANI WIDYA ASTUTI.PNG","Perempuan"
161544,68,"FERY NURYANTO","Partai Kebangkitan Bangsa",4,"FERY NURYANTO.PNG","Laki-Laki"
95586,68,"FINNA LUTVIYANITA, S.PD","Partai Kebangkitan Bangsa",5,"FINNA LUTVIYANITA.PNG","Perempuan"
295106,68,"MOHAMMAD IKHSAN SARUNA, ST","Partai Kebangkitan Bangsa",6,"E-FOTO_IKHSAN SARUNA_SULUT.jpg","Laki-Laki"
214092,68,"ELIYANOR MARGARETH PAATH","Partai Keadilan dan Persatuan Indonesia",1,"PAS PHOTO_001 (2).png","Perempuan"
119562,68,"STEPHEN GODFRIED PANGKEREGO","Partai Keadilan dan Persatuan Indonesia",2,"POTO .jpg","Laki-Laki"
103220,68,"Drs. WENNY WAROUW","PARTAI GERAKAN INDONESIA RAYA",1,"Image (81).jpg","Laki-Laki"
212082,68,"STEVANUS J. MANAHAMPI, ST","PARTAI GERAKAN INDONESIA RAYA",2,"STEVANUS.jpg","Laki-Laki"
103634,68,"GLORI NOVITA PAPUTUNGAN","PARTAI GERAKAN INDONESIA RAYA",3,"GLORI N PAPUTUNGAN - PAS PHOTO.jpg","Perempuan"
106131,68,"VICTOR OKTIVIAN PATTYRANIE, S.Pd.K., M.Pd","PARTAI GERAKAN INDONESIA RAYA",4,"foto viktor.jpg","Laki-Laki"
141021,68,"LIEKE TIELUNG, ST., MPA","PARTAI GERAKAN INDONESIA RAYA",5,"foto lieke.jpg","Perempuan"
273019,68,"Dr. H. ADHY FIRDAUS SAADY, S.E., M.M","PARTAI GERAKAN INDONESIA RAYA",6,"IMG20180716153350.jpg","Laki-Laki"
108054,68,"Dra. ADRIANA CHARLOTTE DONDOKAMBEY, M.Si","PARTAI DEMOKRASI INDONESIA PERJUANGAN",1,"FOTO.jpg","Perempuan"
20219,68,"H. HERSON MAYULU, S.IP","PARTAI DEMOKRASI INDONESIA PERJUANGAN",2,"FOTO.jpg","Laki-Laki"
255829,68,"Drs. JANTJE W.SAJOW, M, Si","PARTAI DEMOKRASI INDONESIA PERJUANGAN",3,"FOTO.jpg","Laki-Laki"
20344,68,"DJENRI ALTING KEINTJEM, S.H., M.H.","PARTAI DEMOKRASI INDONESIA PERJUANGAN",4,"FOTO.jpg","Laki-Laki"
20460,68,"VANDA SARUNDAJANG","PARTAI DEMOKRASI INDONESIA PERJUANGAN",5,"FOTO.jpg","Perempuan"
107406,68,"Dr. JEFFRY J. WURANGIAN, S.E., M.Sc","PARTAI DEMOKRASI INDONESIA PERJUANGAN",6,"FOTO.jpg","Laki-Laki"
199829,68,"DR. JERRY SAMBUAGA","Partai Golongan Karya",1,"JERRY A.K. SAMBUAGA_3171060258700014_PASFOTO 4X6.jpg","Laki-Laki"
173380,68,"IMELDA DIANA RONDONUWU, S.E., M.Si","Partai Golongan Karya",2,"IMELDA DIANA _ PASFOTO 4X6.JPG","Perempuan"
199836,68,"Ir. MARHANY VICTOR POLY PUA, M.A","Partai Golongan Karya",3,"MARHANY VICTOR POLY PUA_7171080672140019_PASFOTO 4X6.jpg","Laki-Laki"
203784,68,"ADRIAN JOPIE PARUNTU","Partai Golongan Karya",4,"Pas Poto 4 x 6.jpg","Laki-Laki"
201161,68,"Drs. Hi. DJELANTIK MOKODOMPIT","Partai Golongan Karya",5,"JELANTIK.jpg","Laki-Laki"
200719,68,"Dra. HERMIN RIRISWATI","Partai Golongan Karya",6,"HERMIN RIRISWATI DPR RI 4X6 WARNA.jpg","Perempuan"
293306,68,"Dr. BENNY JOZUA MAMOTO, M.Si","Partai NasDem",1,"BENNY MAMOTO.jpg","Laki-Laki"
150699,68,"HILLARY BRIGITTA LASUT, SH","Partai NasDem",2,"Scan FOTO.jpg","Perempuan"
297923,68,"FARIDA HANDAYANI","Partai NasDem",3,"Scan FOTO.jpg","Perempuan"
60591,68,"EMMANUEL JOSAFAT TULAR, S.IP, M.Si","Partai NasDem",4,"FOTO.jpg","Laki-Laki"
150837,68,"FELLY ESTELITA RUNTUWENE, SE.","Partai NasDem",5,"Pass Foto.jpg","Perempuan"
150666,68,"KAMRAN MUCHTAR PODOMI, S.T","Partai NasDem",6,"FOTO.jpg","Laki-Laki"
234141,68,"Drs. FRANS HENDRIK RENDE","Partai Gerakan Perubahan Indonesia",1,"2785_140618_081731.png","Laki-Laki"
235860,68,"ASRID TATUMPE, S.H., M.H","Partai Gerakan Perubahan Indonesia",2,"4129_310518_125950.png","Perempuan"
237259,68,"BELHEIN NINIA, S.Th","Partai Gerakan Perubahan Indonesia",3,"2293_210518_082348.png","Laki-Laki"
240955,68,"RATNASARI PARAISU","Partai Gerakan Perubahan Indonesia",4,"2681_010718_114044.png","Perempuan"
300796,68,"PAULUS M. PANGAU, ST","PARTAI BERKARYA",1,"FOTO_002770.jpg","Laki-Laki"
300798,68,"NOVEMMY KHATARINA M.","PARTAI BERKARYA",2,"FOTO_002999.jpg","Perempuan"
219346,68,"MELKI MAN TUMBELAKA","PARTAI BERKARYA",3,"FOTO_002741.jpg","Laki-Laki"
266745,68,"NAEMA S. BACHMID","PARTAI BERKARYA",4,"FOTO_002760.jpg","Perempuan"
300803,68,"Dr. HOTMA RUMAHROBO, MS, EPID","PARTAI BERKARYA",5,"FOTO_002949.jpg","Perempuan"
219068,68,"Dr. STEPHANUS, M.Pd","PARTAI BERKARYA",6,"WhatsApp Image 2018-08-01 at 09.33.09.jpeg","Laki-Laki"
241865,68,"DWI TRIJONO, SH","Partai Keadilan Sejahtera",1,"p dwi.jpeg","Laki-Laki"
259908,68,"Drs. H. JASMIN DAMOPOLII","Partai Keadilan Sejahtera",2,"Arman.jpeg","Laki-Laki"
240962,68,"MAIMUNAH MOKO","Partai Keadilan Sejahtera",3,"Foto 4x6.jpg","Perempuan"
129679,68,"HENDRIK M KAWILARANG LUNTUNGAN, BBA, MBA","Persatuan Indonesia",1,"PHOTO_001.jpg","Laki-Laki"
154969,68,"Ir. A L LONGDONG","Persatuan Indonesia",2,"ADOLF LUCKY.jpg","Laki-Laki"
234855,68,"SORAYA TOGAS","Persatuan Indonesia",3,"SORAYA TOGAS.jpg","Perempuan"
155961,68,"DEARLY DAVE SOMPIE","Persatuan Indonesia",4,"dierly.jpeg","Laki-Laki"
234821,68,"Dr. MARKUS PALANTUNG, S.E., M.M","Persatuan Indonesia",5,"SULUT MARKUS P.jpg","Laki-Laki"
131042,68,"SYARIFAH INAYAH DJINDAN, S.Kom","Persatuan Indonesia",6,"SYARIFAH D.jpg","Perempuan"
51470,6,"Dr. HERMANTO, S.E., M.M","Partai Keadilan Sejahtera",1,"SUMBAR1_HERMANTO.jpg","Laki-Laki"
52683,6,"Dr. HANDI RISZA, SE, MEc","Partai Keadilan Sejahtera",2,"SUMBAR1_HENDI RISZA.jpg","Laki-Laki"
52557,6,"Dra. DASLINAR","Partai Keadilan Sejahtera",3,"DASLINAR.jpeg","Perempuan"
52876,6,"YUNAFRI, S.H., M.Hum.","Partai Keadilan Sejahtera",4,"FOTO YUNEFRI.jpg","Laki-Laki"
88373,6,"YOHANDRIZON SYAMSU, S.P","Partai Keadilan Sejahtera",5,"4x6.jpg","Laki-Laki"
52857,6,"dr. ELYANTI FEJRI A.","Partai Keadilan Sejahtera",6,"SUMBAR1_ELYANTI FEJRI.jpg","Perempuan"
111657,6,"RITA SUSANTI, S.Ag","Partai Keadilan Sejahtera",7,"rita susanti.jpg","Perempuan"
50984,6,"Ir. H. MASRIZAL MUNAF, MM","Partai Keadilan Sejahtera",8,"Foto Abi PKS.jpg","Laki-Laki"
177287,69,"Drs. H. ASGAR ALI DJUHAEPA","Partai Persatuan pembangunan",1,"IMG_20180712_0001.jpg","Laki-Laki"
300398,69,"ANDI FAUSIAH GANI","Partai Persatuan pembangunan",2,,"Perempuan"
235333,69,"MOH FAJAR PANGGAGAU","Partai Persatuan pembangunan",3,"MOH FAJAR P.JPG","Laki-Laki"
300384,69,"DINAH","Partai Persatuan pembangunan",4,,"Perempuan"
252584,69,"SALMA DJ","Partai Persatuan pembangunan",5,"Salma Dj.jpg","Perempuan"
254872,69,"Dra. MAISUROH H.E SAARI","Partai Persatuan pembangunan",6,"maisuroh.jpg","Perempuan"
155429,69,"YUSUF LAKASENG","Partai Solidaritas Indonesia",1,"WhatsApp Image 2018-07-11 at 11.58.32.jpeg","Laki-Laki"
232652,69,"ZULKIFLI NIODE","Partai Solidaritas Indonesia",2,"FOTO.JPG","Laki-Laki"
178118,69,"WIRDA","Partai Solidaritas Indonesia",3,"PAS FOTO 4X6.jpg","Perempuan"
174164,69,"ASGAR L MALONDA","Partai Solidaritas Indonesia",4,"FOTO.jpg","Laki-Laki"
171012,69,"MEGAWATI","Partai Solidaritas Indonesia",5,"FOTO.jpeg","Perempuan"
119004,69,"ANASTASYE FAUZIA","Partai Solidaritas Indonesia",6,"FOTO.JPG","Perempuan"
101781,69,"ANDIKA","Partai Solidaritas Indonesia",7,"FOTO.JPG","Laki-Laki"
228623,69,"SARIFUDDIN SUDING, SH., MH","PARTAI AMANAT NASIONAL",1,"4X6 BLUE.jpg","Laki-Laki"
209826,69,"DELLIA WIHELMINA","PARTAI AMANAT NASIONAL",2,"POTO.jpg","Perempuan"
44420,69,"Ir. H. BURHANUDDIN LAMADJIDO, MSF","PARTAI AMANAT NASIONAL",3,"WhatsApp Image 2018-06-04 at 1.37.47 PM.jpeg","Laki-Laki"
81136,69,"Ir. ZAINAL ABIDIN DG.PASAU, MH","PARTAI AMANAT NASIONAL",4,"12. PAS PHOTO.jpg","Laki-Laki"
223179,69,"SUTITIEN MALEWA","PARTAI AMANAT NASIONAL",5,"12. FOTO.jpg","Perempuan"
244624,69,"IRVAN DJ NOUK, SP","PARTAI AMANAT NASIONAL",6,"12. PAS POTO.jpeg","Laki-Laki"
104580,69,"Dra. Hj. ANNEKE AGUSTINA","PARTAI AMANAT NASIONAL",7,"putih.jpg","Perempuan"
111146,69,"dr. DELIS JULKARSON HEHI","Partai Hati Nurani Rakyat",1,"01.jpg","Laki-Laki"
186971,69,"Drs. LANIA LAOSA","Partai Hati Nurani Rakyat",2,"02.jpg","Laki-Laki"
303571,69,"DEBBY WALELENG","Partai Hati Nurani Rakyat",3,,"Perempuan"
179931,69,"H. IRWANTO LUBIS, SH.,M.H","Partai Hati Nurani Rakyat",4,"04.jpg","Laki-Laki"
243109,69,"Dr. GATOT MARGONO, S.Pd , M.M","Partai Hati Nurani Rakyat",5,"05.jpg","Laki-Laki"
254940,69,"MARIANA ARSYAD, S.Si","Partai Hati Nurani Rakyat",6,"06.jpg","Perempuan"
260268,69,"ANWAR HAFID","PARTAI DEMOKRAT",1,"Anwar Hafid.JPG","Laki-Laki"
177621,69,"Drs. PIET INKIRIWANG, MM","PARTAI DEMOKRAT",2,"Drs Piet Inkiriwang, MM.jpeg","Laki-Laki"
260300,69,"ANDI JUMRIANI HAMKA","PARTAI DEMOKRAT",3,"Andi Jumriani Hamka.jpeg","Perempuan"
158549,69,"MOH. AFNAN RACHMAT, SH","PARTAI DEMOKRAT",4,"MOH. AFNAN RACHMAT, SH.jpeg","Laki-Laki"
158728,69,"RUSMIN NURIADIN","PARTAI DEMOKRAT",5,"RUSMIN NURIADIN.jpeg","Laki-Laki"
256193,69,"KARTIKA PRATIWI LESTARI, SE","PARTAI DEMOKRAT",6,"KARTIKA PRATIWI LESTARI, SE.jpeg","Perempuan"
256225,69,"TATY DAMAYANTI LASNI","PARTAI DEMOKRAT",7,"Taty Damayanti Lasni.jpeg","Perempuan"
14832,69,"AMRULLAH ANDI HAMID, SE, MM","Partai Bulan Bintang",1,"FOTO AMRULLAH.jpg","Laki-Laki"
160856,69,"DRS. SUMARDI KORONA, SH.,MH","Partai Bulan Bintang",2,"SUMARDI KOLONA.jpeg","Laki-Laki"
292446,69,"WA ODE MA ASRA MANARA","Partai Bulan Bintang",3,"SKCK MULIATI.jpg","Perempuan"
128159,69,"PAESALUDIN SONDENG, S.Pd","Partai Bulan Bintang",4,"SKCK PASAELUDIN.jpg","Laki-Laki"
292357,69,"LINDA MERI","Partai Bulan Bintang",5,"SKCK LINDA.jpg","Perempuan"
20931,69,"RISHARYUDI TRIWIBOWO, M.M.","Partai Kebangkitan Bangsa",1,"E-FOTO_RISHARYUDI TRIWIBOWO., M.M_SULAWESI TENGAH.jpg","Laki-Laki"
189778,69,"JAMIL ACHMAD","Partai Kebangkitan Bangsa",2,"JAMIL ACHMAD.PNG","Laki-Laki"
124404,69,"NURIATI LUMBON, SH","Partai Kebangkitan Bangsa",3,"NURIATI LUMBON.PNG","Perempuan"
25655,69,"ADRIYANTO, S.E","Partai Kebangkitan Bangsa",4,"ADRIYANTO.PNG","Laki-Laki"
39771,69,"AGUSTINUS P. R. LENGKOAN, S.Sos","Partai Kebangkitan Bangsa",5,"AGUSTINUS.PNG","Laki-Laki"
124179,69,"RUKMINI PAATA TOHEKE","Partai Kebangkitan Bangsa",6,"RUKMINI.PNG","Perempuan"
124611,69,"ANISSA PUTRI S. BARING, SE","Partai Kebangkitan Bangsa",7,"ANNISA PUTRI S.PNG","Perempuan"
210142,69,"ENDANG IRIANSIH","Partai Keadilan dan Persatuan Indonesia",1,"endang iriansi 4x6.jpg","Perempuan"
104245,69,"Dr. SUPRATMAN ANDI AGTAS, SH., MH","PARTAI GERAKAN INDONESIA RAYA",1,"FOTO 4X6 _20180716_0001.jpg","Laki-Laki"
147713,69,"HJ. AMALYA MURAD, SE","PARTAI GERAKAN INDONESIA RAYA",2,"FOTO 4X6 _20180716_0001.jpg","Perempuan"
104668,69,"HENDRIK GARY LYANTO","PARTAI GERAKAN INDONESIA RAYA",3,"FOTO.jpg","Laki-Laki"
256409,69,"DINA ADHAYANTI","PARTAI GERAKAN INDONESIA RAYA",4,"PASS PHOTO 4X6_20180716_0001.jpg","Perempuan"
201195,69,"LUSY SHANTI","PARTAI GERAKAN INDONESIA RAYA",5,"LUSI.jpeg","Perempuan"
298632,69,"MARTHA JACOBA ROTTY","PARTAI GERAKAN INDONESIA RAYA",6,"FOTO MARTHA_20180731_0001.jpg","Perempuan"
200823,69,"FIRMAN LAPIDE","PARTAI GERAKAN INDONESIA RAYA",7,"FIRMAN.jpg","Laki-Laki"
19291,69,"Ir. RENDY M AFFANDY LAMADJIDO","PARTAI DEMOKRASI INDONESIA PERJUANGAN",1,"FOTO.jpg","Laki-Laki"
19427,69,"MATINDAS J RUMAMBI, S.Sos","PARTAI DEMOKRASI INDONESIA PERJUANGAN",2,"FOTO MATINDAS.jpeg","Laki-Laki"
40438,69,"IKA FATMAWATI, S.E., M.Si., M.M.","PARTAI DEMOKRASI INDONESIA PERJUANGAN",3,"FOTO IKA FATMAWATI_DPR RI SULTENG.jpg","Perempuan"
25686,69,"MOHAMMAD NURUL HAQ","PARTAI DEMOKRASI INDONESIA PERJUANGAN",4,"FOTO.jpeg","Laki-Laki"
263648,69,"DWI TJIPTODHARMONO","PARTAI DEMOKRASI INDONESIA PERJUANGAN",5,"DWI TJIPTODHARMONO.jpg","Laki-Laki"
264267,69,"WA ODE FARIDA SILVIA DJARUDJU","PARTAI DEMOKRASI INDONESIA PERJUANGAN",6,"FOTO.jpg","Perempuan"
157105,69,"H. MUHIDIN MOHAMMAD SAID","Partai Golongan Karya",1,"10. Pas Photo 4 x 6.jpg","Laki-Laki"
200369,69,"NURMAWATI DEWI BANTILAN, S.E., M.H.","Partai Golongan Karya",2,"NURMAWATI_7210010674040033_PASFOTO4X6.jpg","Perempuan"
201324,69,"SUKRISNANTO SETJOADI, M.A., Sc.","Partai Golongan Karya",3,"foto 4x6.jpg","Laki-Laki"
200449,69,"WISNU WAHYUDIN PETTALOLO","Partai Golongan Karya",4,"Foto 4x6 Wisnu Wahyudin Pettalolo_3172010258900033.jpg","Laki-Laki"
201160,69,"FRANSISCA RISTRIA JAYA","Partai Golongan Karya",5,"10. Pas Foto 4x6.jpg","Perempuan"
221674,69,"AGUSTINA HAYATI DUPA MELAHA, S.T.","Partai Golongan Karya",6,"AGUSTINA_HAYATI_DUPA_MELAHA_7371010723180001_PASFOTO_4X6.jpg","Perempuan"
230703,69,"SUPRIANUS KANDOLIA, S.H","Partai Golongan Karya",7,"FOTO 4X6.jpg","Laki-Laki"
15675,69,"AHMAD HI ALI","Partai NasDem",1,"1_Ahmad_Ali.jpg","Laki-Laki"
17558,69,"RUSDY MASTURA","Partai NasDem",2,"rusdi_mastura.jpeg","Laki-Laki"
17759,69,"HJ. HABSA YANTI PONULELE, ST., M.Si","Partai NasDem",3,"2_Habsa_Yanti.jpg","Perempuan"
17839,69,"DR.IR.HJ.FATIMAH AHMAD,M.SI","Partai NasDem",4,"3_Fatimah_Ahmad.jpg","Perempuan"
32016,69,"I GUSTI PUTU ARTHA","Partai NasDem",5,"4_Putu_Artha.jpg","Laki-Laki"
17738,69,"H. TIRTHA LAMADJIDO, S.H., M.KN.","Partai NasDem",6,"5_Tirta_Lamajido.jpg","Perempuan"
17636,69,"Ir. MOH. AMIN","Partai NasDem",7,"7_M_Amin.jpg","Laki-Laki"
232207,69,"MUH HASAN ABDURAHMAN BAJAMAL","Partai Gerakan Perubahan Indonesia",1,"3548_210618_132028.png","Laki-Laki"
249151,69,"MOH. RIFLAN N DG. MABONE, S.E., M.M","Partai Gerakan Perubahan Indonesia",2,"WhatsApp Image 2018-07-17 at 14.15.32.jpeg","Laki-Laki"
234090,69,"ZULFIDA","Partai Gerakan Perubahan Indonesia",3,"8519_180718_202047.png","Perempuan"
258846,69,"MAREYKE SUBUR INGKIRIWANG","PARTAI BERKARYA",1,"FOTO_002915.jpg","Perempuan"
215083,69,"M. RUSLI ZAMZAMMI SAID","PARTAI BERKARYA",2,"M.USLI.ZAMZAMMI.JPG","Laki-Laki"
259608,69,"Hj. FATMAWATI NURDIN","PARTAI BERKARYA",3,"HJ.FATMAWATI.JPG","Perempuan"
216385,69,"H. HARMAN RAHMAT PANDIPA, SE","PARTAI BERKARYA",4,"HARAMAN RAHMAT.JPG","Laki-Laki"
259023,69,"SILVIA ASTRIANI","PARTAI BERKARYA",5,"FOTO_003228.jpg","Perempuan"
259365,69,"JAMIL M. SYAH","PARTAI BERKARYA",6,"JAMIL.JPG","Laki-Laki"
115780,69,"SONNY SEDANA, SE, M.Si.","PARTAI BERKARYA",7,"foto sonny sedana.JPG","Laki-Laki"
139869,69,"HJ. SAKINAH ALJUFRI, S.Ag","Partai Keadilan Sejahtera",1,"Foto Sakinah Aljufri.jpeg","Perempuan"
52156,69,"H. AKBAR ZULFAKAR, ST","Partai Keadilan Sejahtera",2,"Dok baru 2018-07-10.jpg","Laki-Laki"
148727,69,"H. MUHAJIR, SH,MM","Partai Keadilan Sejahtera",3,"01 46.jpg","Laki-Laki"
151716,69,"MASRUDIN M, PALAMPANGA","Partai Keadilan Sejahtera",4,"ok.jpg","Laki-Laki"
78469,69,"UFIEL DHAMAYANTI, S.Pd.I","Partai Keadilan Sejahtera",5,"RFD_9680.JPG","Perempuan"
139696,69,"EUNIKE WAHYUNINGSIH, S.Pd","Partai Keadilan Sejahtera",6,"Foto.jpg","Perempuan"
101196,69,"CLEMENS EFRAIM MUSA, S.Sos","Persatuan Indonesia",1,"CLEMENS 4X6.jpg","Laki-Laki"
98889,69,"AGUNG","Persatuan Indonesia",2,"AGUNG 4X6.jpg","Laki-Laki"
99581,69,"Dra. ANDI AZINAR YOTOLEMBAH, MM","Persatuan Indonesia",3,"ANDI AZINAR YOTOLEMBAH.jpg","Perempuan"
99914,69,"FREDERIK MAIRI, S.T","Persatuan Indonesia",4,"FREDIK MAIRI.jpg","Laki-Laki"
78603,69,"NICOLAUS SALAMA","Persatuan Indonesia",5,"NICOLAUS SALAMA.jpg","Laki-Laki"
